frozenset(['lug_boot_small']),frozenset(['safety_med']),1.0005787037037037
frozenset(['safety_med']),frozenset(['lug_boot_small']),1.0005787037037037
frozenset(['safety_high']),frozenset(['lug_boot_small']),1.0005787037037037
frozenset(['lug_boot_small']),frozenset(['safety_high']),1.0005787037037037
frozenset(['class_unacc']),frozenset(['maint_high']),1.0386172329354146
frozenset(['maint_high']),frozenset(['class_unacc']),1.0386172329354146
frozenset(['lug_boot_small']),frozenset(['safety_low']),1.0005787037037037
frozenset(['safety_low']),frozenset(['lug_boot_small']),1.0005787037037037
frozenset(['class_acc']),frozenset(['safety_high']),1.594672309027778
frozenset(['safety_high']),frozenset(['class_acc']),1.594672309027778
frozenset(['class_unacc']),frozenset(['lug_boot_small']),1.1163481404958675
frozenset(['lug_boot_small']),frozenset(['class_unacc']),1.1163481404958675
frozenset(['class_unacc']),frozenset(['safety_low']),1.4289256198347107
frozenset(['safety_low']),frozenset(['class_unacc']),1.4289256198347107
frozenset(['safety_high']),frozenset(['lug_boot_big']),1.0005787037037037
frozenset(['lug_boot_big']),frozenset(['safety_high']),1.0005787037037037
frozenset(['class_unacc']),frozenset(['persons_2']),1.4289256198347107
frozenset(['persons_2']),frozenset(['class_unacc']),1.4289256198347107
frozenset(['class_unacc']),frozenset(['buying_med']),0.8864631160085704
frozenset(['buying_med']),frozenset(['class_unacc']),0.8864631160085704
frozenset(['class_unacc']),frozenset(['buying_high']),1.071694214876033
frozenset(['buying_high']),frozenset(['class_unacc']),1.071694214876033
frozenset(['class_unacc']),"frozenset(['lug_boot_med', 'persons_2'])",1.4289256198347107
frozenset(['persons_2']),"frozenset(['lug_boot_med', 'class_unacc'])",1.4702380952380951
frozenset(['lug_boot_med']),"frozenset(['persons_2', 'class_unacc'])",1.0005787037037037
frozenset(['class_unacc']),"frozenset(['lug_boot_big', 'persons_2'])",1.4289256198347107
frozenset(['persons_2']),"frozenset(['lug_boot_big', 'class_unacc'])",1.5661231884057971
frozenset(['lug_boot_big']),"frozenset(['persons_2', 'class_unacc'])",1.0005787037037037
frozenset(['class_unacc']),"frozenset(['lug_boot_big', 'safety_low'])",1.4289256198347107
frozenset(['safety_low']),"frozenset(['lug_boot_big', 'class_unacc'])",1.5661231884057971
frozenset(['lug_boot_big']),"frozenset(['safety_low', 'class_unacc'])",1.0005787037037037
frozenset(['class_unacc']),"frozenset(['lug_boot_med', 'safety_low'])",1.4289256198347107
frozenset(['safety_low']),"frozenset(['lug_boot_med', 'class_unacc'])",1.4702380952380951
frozenset(['lug_boot_med']),"frozenset(['safety_low', 'class_unacc'])",1.0005787037037037
frozenset(['class_unacc']),"frozenset(['safety_low', 'lug_boot_small'])",1.4289256198347107
frozenset(['lug_boot_small']),"frozenset(['safety_low', 'class_unacc'])",1.0005787037037037
frozenset(['safety_low']),"frozenset(['lug_boot_small', 'class_unacc'])",1.2807407407407407
frozenset(['class_unacc']),"frozenset(['persons_more', 'safety_low'])",1.4289256198347107
frozenset(['safety_low']),"frozenset(['persons_more', 'class_unacc'])",1.789855072463768
frozenset(['persons_more']),"frozenset(['safety_low', 'class_unacc'])",1.0005787037037037
frozenset(['class_unacc']),"frozenset(['safety_med', 'persons_2'])",1.4289256198347107
frozenset(['persons_2']),"frozenset(['safety_med', 'class_unacc'])",1.6143790849673203
